INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
9/23/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,EJA,NETJETS,HAWKER 1000,D,UNKBS,Unknown bird - small,N,,168,13,31,14,A,3,2,4,4,,,N535QS,,FALSE,FALSE,9,2001,Night,2200,AGL,,30L,,1200,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,Y,SOURCE = TWO xxxx-x REPTS EVENT xxxx-xxxx,ATIS WARNING. BIRD HIT WINDOW POST BTWN CO.P'S A AND B WINDSCRRNS ON FINAL. NO DMG. INSPN AND CLEANED. RAN BOTH ENGS.,,,,,Deleted,Deleted,9/23/01 0:00,FAA Form 5200-7,Tower,,,12/7/01 0:00,FALSE,FALSE
9/19/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,TWA,TRANS WORLD AIRLINES,B-717-200,D,UNKBM,Unknown bird - medium,M,,148,45,9,6,A,4,2,1,1,,,N422TW,,FALSE,FALSE,9,2001,,2000,AGL,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,None,,,,1,1,Medium,,xxxx-x-xx-xxxxxx & xxxx-x-xx-xxxxxx,BIRD HIT NOSE LDG GEAR LIGHT ASSEMBLY UPON LDG. RH NOSE TAXI LIGHT BULB MISSING.,,,,,Deleted,Deleted,10/29/01 0:00,FAA Form 5200-7,Airline Operations,,,12/6/01 0:00,FALSE,TRUE
9/3/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,AAL,AMERICAN AIRLINES,MD-82,D,UNKBS,Unknown bird - small,N,,583,37,34,10,A,4,2,5,5,,,N583AA,,FALSE,FALSE,9,2001,Night,,AGL,,30L,,500,160,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,,,,,,,Deleted,Deleted,9/4/01 0:00,FAA Form 5200-7,Pilot,,,11/15/01 0:00,FALSE,FALSE
8/30/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,MIL,MILITARY,C-130E,,UNKBM,Unknown bird - medium,N,,561,,,,A,,,,,,,621823,,FALSE,FALSE,8,2001,Day,1250,AGL,,,,10,120,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Clouds,None,1,1,Medium,,SOURCE = BASH NR xxxxx,NO REMAINS COULD BE FOUND,0,,,,Deleted,Deleted,9/4/01 8:07,BASH,,,,10/21/09 0:00,FALSE,FALSE
8/27/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,ACA,AIR CANADA,FOKKER F28 MK 1000,D,UNKBM,Unknown bird - medium,N,,372,4,37,43,A,4,2,5,5,,,C-FCRK,,FALSE,FALSE,8,2001,Day,1623,AGL,,30R,4 MI FINAL,3000,175,4,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,Y,,"POSSIBLE CROW. FLT ARN 8683. OPER = AIR CANADA REGINAL, SUBSIDIARY OF AIR CANADA",,,,,,,,FAA Form 5200-7,,,,1/30/02 0:00,FALSE,FALSE
8/25/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,DC-9-30,D,UNKBM,Unknown bird - medium,M,,583,21,34,10,A,4,2,5,5,,,N613NW,,FALSE,FALSE,8,2001,,,AGL,,,,6000,,,Descent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,"PASSING 6000'. BIRD STRUCK IN CLOUDS. IMC. RHS NOSE GEAR DOOR DAMAGED, REPLACED DOOR.",,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,11/13/01 0:00,FALSE,TRUE
8/22/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,DC-9-40,D,UNKBS,Unknown bird - small,N,,583,22,34,10,A,4,2,5,5,,,N9756,,FALSE,FALSE,8,2001,Night,2054,AGL,,12R,5 MI FINAL,1800,150,5,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,,ATIS WARNING. FLT 1531.,,,,,,,,FAA Form 5200-7,,,,1/30/02 0:00,FALSE,FALSE
8/16/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,ZD102,Cedar waxwing,,,,,,,,,,,,,,,,TRUE,FALSE,8,2001,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,,FOUND ON RWY ON APCH. PHOTOS ON FILE AT MSP,,,,,Deleted,Deleted,8/17/01 0:00,FAA Form 5200-7,Carcass Found,,,10/29/01 0:00,FALSE,FALSE
8/7/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,MES,MESABA AIRLINES,SAAB-340,C,UNKBM,Unknown bird - medium,N,,778,5,22,22,A,3,2,4,4,,,N403XJ,,FALSE,FALSE,8,2001,Day,,AGL,,12L,,0,100,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,,,,,,,Deleted,Deleted,8/7/01 0:00,FAA Form 5200-7,Tower,,,1/30/02 0:00,FALSE,FALSE
8/7/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,KHC,KITTY HAWK AIRWAYS,B-727,D,UNKBM,Unknown bird - medium,N,,148,94,34,10,A,4,3,5,6,5,,N854AA,,FALSE,FALSE,8,2001,Day,840,AGL,,12R,,0,130,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Medium,N,,GULL OR PIGEONS,,,,,Deleted,Deleted,8/7/01 0:00,FAA Form 5200-7,Pilot,,,1/30/02 0:00,FALSE,FALSE
7/28/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UAL,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,,148,33,10,1,A,4,2,1,1,,,N949UA,,FALSE,FALSE,7,2001,,,AGL,,,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Medium,,,SUSPECTED BIRD STRIKE ON #1 ENG. OPERATED NORMAL. AT ROTATION. FOUND FEATHERS INSIDE #1 COWL AND BEHIND 1ST STAGE FAN BLADES. INGESTION. BIRD DID NOT ENTER PRIMARY AIR STREAM. CLEANED DEBRIS FROM NOSE COWL AND FAN BLADES. NO DMG.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,10/9/01 0:00,FALSE,FALSE
7/25/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,DC-9-30,D,UNKBM,Unknown bird - medium,N,,583,21,34,10,A,4,2,5,5,,,N760NW,,FALSE,FALSE,7,2001,,,AGL,,12L,,1000,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,FLT 1466. BIRD HIT ABOVE CENTER WINDSHLD.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,10/5/01 0:00,FALSE,FALSE
6/27/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N301UA,,FALSE,FALSE,6,2001,,,AGL,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,CREW REPTD BIRD HIT NOSE OF A/C. INSPN. NO DEFECTS.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,9/18/01 0:00,FALSE,FALSE
6/27/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,ABX,ABX AIR,DC-9-30,D,UNKBM,Unknown bird - medium,M,,583,21,34,10,A,4,2,5,5,,,N988AX,,FALSE,FALSE,6,2001,Night,,AGL,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,1,Medium,,,SHORT FINAL. RT NOE TAXI LITE BROKEN.,,,,,,,,FAA Form 5200-7,Airline Operations,,,9/18/01 0:00,FALSE,TRUE
5/30/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,A-320,D,J2204,Canada goose,M?,,04A,3,10,1,A,4,2,1,1,,,N337NW,,FALSE,FALSE,5,2001,Dawn,547,AGL,,30R,,50,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,2 to 10,2 to 10,Large,,REVISED ENG INGESTION x/xx/xx,FLT 360 HIT 3 GEESE. INSPCTD. REPAIRS MADE. BORESCOPED ENG. NO DMG FOUND. PHOTOS SHOW DMG TO WING. REPAIRS MADE.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,5/31/07 0:00,FALSE,TRUE
5/18/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,DC-9-30,D,UNKBM,Unknown bird - medium,N,,583,21,34,10,A,4,2,5,5,,,N366NW,,FALSE,FALSE,5,2001,,,AGL,,12L,,400,,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,1,1,Medium,,,NO DMG. INSPN. FLT 399,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,7/21/01 0:00,FALSE,FALSE
5/9/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,,,148,26,34,40,A,4,2,1,1,,,N520US,,FALSE,FALSE,5,2001,,,AGL,,,,800,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,FLT 108. BIRD HIT CAPT WINDSHLD. INSPCTD.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,7/19/01 0:00,FALSE,FALSE
4/26/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UAL,UNITED AIRLINES,B-737-200,D,UNKBM,Unknown bird - medium,N,,148,13,34,10,A,4,2,1,1,,,N981UA,,FALSE,FALSE,4,2001,,,AGL,,,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Medium,,,BIRD ON DEPTR FROM MSP. L WING ROOT AREA. FLT CONTD TO ORD.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,7/9/01 0:00,FALSE,FALSE
4/24/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,DC-9-30,D,UNKBM,Unknown bird - medium,,,583,21,34,10,A,4,2,5,5,,,N9330,,FALSE,FALSE,4,2001,,,AGL,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,FLT 623. MAINT TOLD CREW THEY HAD A BIRD STRIKE DURING LDG. HIT RHS OF NOSE.,,,,,Deleted,Deleted,,Airline Report,Airline Operations,,,7/6/01 0:00,FALSE,FALSE
4/22/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,DC-9-10,D,UNKBM,Unknown bird - medium,N,,583,19,34,10,A,4,2,5,5,,,N930RC,,FALSE,FALSE,4,2001,,,AGL,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,INGESTION ON APPROACH OR LANDING. NO DMG.,,,,,Deleted,Deleted,,Engine Manufacturer,Other,,,2/24/05 0:00,FALSE,FALSE
4/18/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,,04A,6,10,1,A,4,2,1,1,,,N311NB,,FALSE,FALSE,4,2001,Day,,AGL,,12L,,200,135,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Small,Y,,"FLT 1025. # BIRDS STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7,Tower,,,7/2/01 0:00,FALSE,FALSE
4/17/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,BUS,BUSINESS,HAWKER-SDLY HS125,B,K33,Hawks,M,65000,443,30,19,1,A,3,2,5,5,,,N826CT,,FALSE,FALSE,4,2001,Day,1000,AGL,,30R,2 MI FINAL,3400,150,2,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,SOURCE = TWO xxxx-x REPTS OPER = COOPER TIRE & RUBBER,"BIG HAWK-LIKE BIRD. HIT RT WING AND DAMAGED WING FENCE, 2 TKS PANELS AND LEADNG EDGE. NO APPARENT CHANGES TO FLIGHT CHARACTERISTICS. NORMAL LDG. (DATA ENTRY NOTE: PILOT REPTD 3400 FT AGL, TWR REPTD 700 FT AGL.)",240,20000,89184,27441,Deleted,Deleted,4/19/01 0:00,FAA Form 5200-7,Pilot,,,7/3/01 0:00,FALSE,TRUE
4/12/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,FDX,FEDEX EXPRESS,DC-10-10,D,J21,Ducks,N,,583,24,22,7,A,4,3,1,6,1,,N379FE,,FALSE,FALSE,4,2001,Night,2320,AGL,,12R,,4500,220,,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7,Airline Operations,,,5/17/01 0:00,FALSE,FALSE
4/10/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,MES,MESABA AIRLINES,SAAB-340,C,UNKBM,Unknown bird - medium,N,,778,5,22,22,A,3,2,4,4,,,N438XJ,,FALSE,FALSE,4,2001,Night,2235,AGL,,12L,5 MI NE MSP,2600,160,5,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,Rain,1,1,Medium,,SOURCE = xxxx-x & PACIR,FLT FLT2776 HIT A GOOSE OR GULL. LANDED W/O INCIDENT. NO DMG.,,,,,Deleted,Deleted,,Multiple,Tower,,,6/26/01 0:00,FALSE,FALSE
4/8/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,MES,MESABA AIRLINES,SAAB-340,C,UNKBM,Unknown bird - medium,N,,778,5,22,22,A,3,2,4,4,,,N425XJ,,FALSE,FALSE,4,2001,Night,2045,AGL,,12L,,1600,140,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Medium,Y,SOURCE = TWO xxxx-x REPTS,BIRD LISTED AS MIGRATORY. ATIS WARNING. 4 MI FINAL. FLT 3013,,,,,,,,FAA Form 5200-7,,,,6/25/01 0:00,FALSE,FALSE
4/7/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,MES,MESABA AIRLINES,SAAB-340,C,J21,Ducks,N,,778,5,22,22,A,3,2,4,4,,,,,FALSE,FALSE,4,2001,Day,815,AGL,,12R,1 MI FINAL,200,110,1,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,,2 to 10,Medium,,,FLT 2833,,,,,Deleted,Deleted,4/7/01 0:00,FAA Form 5200-7,Tower,,,6/25/01 0:00,FALSE,FALSE
4/5/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,FDX,FEDEX EXPRESS,DC-10-10,D,J2131,Northern shoveler,,,583,24,22,7,A,4,3,1,6,1,,N371FE,,TRUE,TRUE,4,2001,Night,600,AGL,,,,9200,,,Descent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,SOURCE = LETTER TO SMITHSONIAN (updated altitude x-xx-xx),"ID BY SMITHSONIAN, FAA 074. #3 HORIZ. STAB. AND #1 & #3 SLATS ON LE OF WING WERE DAMAGED AND HAD TO BE REPLACED.",,,,,Deleted,Deleted,,Other,Airline Operations,,,3/11/09 0:00,FALSE,FALSE
4/3/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,A-320,D,J2204,Canada goose,N,,04A,3,10,1,A,4,2,1,1,,,N365NW,,FALSE,FALSE,4,2001,Night,2035,AGL,,12R,,1200,140,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,11 to 100,1,Large,Y,SOURCE = xxxx-x & AIRLINE,"ATIS WARNING. NO DMG. FLT 196. BIRD REPTD AS GOOSE, ASSUME CAGO.",,,,,Deleted,Deleted,,Multiple,Airline Operations,,,11/1/01 0:00,FALSE,FALSE
4/1/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,TWA,TRANS WORLD AIRLINES,MD-82,D,J21,Ducks,M?,,583,37,34,10,A,4,2,5,5,,,N956U,,FALSE,FALSE,4,2001,Night,2130,AGL,,12R,,2000,170,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,2 to 10,Medium,Y,SOURCE =THREE xxxx-x REPTS,"ATIS WARNING FLT 694. HIT R MAIN LDG GEAR, NOSE LDG GEAR & DOORS. 2 HIT L WING. AT LEAST 4 TOTAL DMG TO LE SLAT, BENT NOSE GEAR DOOR..",,,,,Deleted,Deleted,4/1/01 0:00,FAA Form 5200-7,Tower,,,6/25/01 0:00,FALSE,TRUE
3/31/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,NWA,NORTHWEST AIRLINES,A-320,D,J22,Geese,N,,04A,3,10,1,A,4,2,1,1,,,N304US,,FALSE,FALSE,3,2001,Night,2043,AGL,,30L,,600,140,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Large,Y,,,,,,,,,,FAA Form 5200-7,,,,5/29/01 0:00,FALSE,FALSE
2/27/01 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,USA,1US AIRWAYS,A-319,D,J21,Ducks,N,,04A,6,10,1,A,4,2,1,1,,,,,FALSE,FALSE,2,2001,Day,,AGL,,30R,,400,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Medium,N,,"HEARD THUD, BUT NO BLOOD ON POST FLT INSPN.",,,,,,,,FAA Form 5200-7,,,,4/20/01 0:00,FALSE,FALSE
